# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-78.6263,10.8846,0.005
-78.6251,-11.1487,0.005
-78.6242,11.3343,0.005
-78.6229,-11.5984,0.005
-78.622,11.784,0.005
-78.6206,-12.0481,0.005
-78.6197,12.2336,0.005
-78.6183,-12.4977,0.005
-78.6173,12.6833,0.005
-78.6158,-12.9474,0.005
-78.6148,13.1329,0.005
-78.6133,-13.3971,0.005
-78.6122,13.5826,0.005
-78.6106,-13.8467,0.005
-78.6095,14.0323,0.005
-78.6079,-14.2964,0.005
-78.6051,-14.746,0.005
-78.6021,-15.1957,0.005
-78.5991,-15.6454,0.005
-78.596,-16.095,0.005
-78.5928,-16.5447,0.005
-78.5894,-16.9943,0.005
-78.586,-17.444,0.005
-78.5825,-17.8937,0.005
-78.5788,-18.3433,0.005
-78.5751,-18.793,0.005
-78.5712,-19.2426,0.005
-78.5672,-19.6923,0.005
-78.5631,-20.142,0.005
-78.559,-20.5916,0.005
-78.5546,-21.0413,0.005
-78.5502,-21.4909,0.005
-78.5457,-21.9406,0.005
-78.541,-22.3903,0.005
-78.5363,-22.8399,0.005
-78.5314,-23.2896,0.005
-78.5263,-23.7393,0.005
-78.5212,-24.1889,0.005
-78.5159,-24.6386,0.005
-78.5105,-25.0882,0.005
-78.505,-25.5379,0.005
-78.4993,-25.9876,0.005
-78.4935,-26.4372,0.005
-78.4875,-26.8869,0.005
-78.4814,-27.3365,0.005
-78.4752,-27.7862,0.005
-78.4688,-28.2359,0.005
-78.4623,-28.6855,0.005
-78.4556,-29.1352,0.005
-78.4488,-29.5848,0.005
-78.4418,-30.0345,0.005
-78.4346,-30.4842,0.005
-78.4273,-30.9338,0.005
-78.4199,-31.3835,0.005
-78.4122,-31.8331,0.005
-78.4044,-32.2828,0.005
-78.3964,-32.7325,0.005
-78.3882,-33.1821,0.005
-78.3798,-33.6318,0.005
-78.3713,-34.0815,0.005
-78.3625,-34.5311,0.005
-78.3536,-34.9808,0.005
-78.3445,-35.4304,0.005
-78.3351,-35.8801,0.005
-78.3256,-36.3298,0.005
-78.3158,-36.7794,0.005
-78.3058,-37.2291,0.005
-78.2014,0.0927702,0.005
-78.2013,-0.356891,0.005
-78.2013,0.542431,0.005
-78.2012,-0.806551,0.005
-78.2011,0.992092,0.005
-78.2009,-1.25621,0.005
-78.2008,1.44175,0.005
-78.2006,-1.70587,0.005
-78.2004,1.89141,0.005
-78.2001,-2.15553,0.005
-78.1999,2.34107,0.005
-78.1995,-2.60519,0.005
-78.1992,2.79073,0.005
-78.1988,-3.05486,0.005
-78.1985,3.2404,0.005
-78.198,-3.50452,0.005
-78.1976,3.69006,0.005
-78.1971,-3.95418,0.005
-78.1967,4.13972,0.005
-78.196,-4.40384,0.005
-78.1956,4.58938,0.005
-78.1949,-4.8535,0.005
-78.1944,5.03904,0.005
-78.1936,-5.30316,0.005
-78.1931,5.4887,0.005
-78.1923,-5.75282,0.005
-78.1917,5.93836,0.005
-78.1908,-6.20248,0.005
-78.1901,6.38802,0.005
-78.1892,-6.65214,0.005
-78.1885,6.83768,0.005
-78.1875,-7.1018,0.005
-78.1867,7.28734,0.005
-78.1856,-7.55146,0.005
-78.1848,7.737,0.005
-78.1837,-8.00112,0.005
-78.1828,8.18666,0.005
-78.1816,-8.45079,0.005
-78.1807,8.63633,0.005
-78.1794,-8.90045,0.005
-78.1785,9.08599,0.005
-78.1771,-9.35011,0.005
-78.1762,9.53565,0.005
-78.1747,-9.79977,0.005
-78.1737,9.98531,0.005
-78.1722,-10.2494,0.005
-78.1711,10.435,0.005
-78.1695,-10.6991,0.005
-78.1684,10.8846,0.005
-78.1668,-11.1487,0.005
-78.1656,11.3343,0.005
-78.1639,-11.5984,0.005
-78.1626,11.784,0.005
-78.1608,-12.0481,0.005
-78.1596,12.2336,0.005
-78.1577,-12.4977,0.005
-78.1564,12.6833,0.005
-78.1544,-12.9474,0.005
-78.1531,13.1329,0.005
-78.151,-13.3971,0.005
-78.1496,13.5826,0.005
-78.1475,-13.8467,0.005
-78.146,14.0323,0.005
-78.1439,-14.2964,0.005
-78.1401,-14.746,0.005
-78.1362,-15.1957,0.005
-78.1322,-15.6454,0.005
-78.128,-16.095,0.005
-78.1237,-16.5447,0.005
-78.1192,-16.9943,0.005
-78.1147,-17.444,0.005
-78.1099,-17.8937,0.005
-78.1051,-18.3433,0.005
-78.1001,-18.793,0.005
-78.0949,-19.2426,0.005
-78.0896,-19.6923,0.005
-78.0842,-20.142,0.005
-78.0786,-20.5916,0.005
-78.0729,-21.0413,0.005
-78.067,-21.4909,0.005
-78.0609,-21.9406,0.005
-78.0547,-22.3903,0.005
-78.0483,-22.8399,0.005
-78.0418,-23.2896,0.005
-78.0351,-23.7393,0.005
-78.0282,-24.1889,0.005
-78.0212,-24.6386,0.005
-78.014,-25.0882,0.005
-78.0066,-25.5379,0.005
-77.999,-25.9876,0.005
-77.9913,-26.4372,0.005
-77.9834,-26.8869,0.005
-77.9753,-27.3365,0.005
-77.9669,-27.7862,0.005
-77.9584,-28.2359,0.005
-77.9497,-28.6855,0.005
-77.9408,-29.1352,0.005
-77.9317,-29.5848,0.005
-77.9224,-30.0345,0.005
-77.9129,-30.4842,0.005
-77.9031,-30.9338,0.005
-77.8931,-31.3835,0.005
-77.8829,-31.8331,0.005
-77.8725,-32.2828,0.005
-77.8618,-32.7325,0.005
-77.8509,-33.1821,0.005
-77.8398,-33.6318,0.005
-77.8284,-34.0815,0.005
-77.8167,-34.5311,0.005
-77.8048,-34.9808,0.005
-77.7926,-35.4304,0.005
-77.7801,-35.8801,0.005
-77.7674,-36.3298,0.005
-77.7544,-36.7794,0.005
-77.7517,0.0927702,0.005
-77.7517,-0.356891,0.005
-77.7516,0.542431,0.005
-77.7515,-0.806551,0.005
-77.7514,0.992092,0.005
-77.7512,-1.25621,0.005
-77.751,1.44175,0.005
-77.7507,-1.70587,0.005
-77.7505,1.89141,0.005
-77.7501,-2.15553,0.005
-77.7498,2.34107,0.005
-77.7494,-2.60519,0.005
-77.749,2.79073,0.005
-77.7485,-3.05486,0.005
-77.7481,3.2404,0.005
-77.7475,-3.50452,0.005
-77.747,3.69006,0.005
-77.7463,-3.95418,0.005
-77.7458,4.13972,0.005
-77.745,-4.40384,0.005
-77.7445,4.58938,0.005
-77.7436,-4.8535,0.005
-77.743,5.03904,0.005
-77.742,-5.30316,0.005
-77.7413,5.4887,0.005
-77.7411,-37.2291,0.005
-77.7403,-5.75282,0.005
-77.7396,5.93836,0.005
-77.7385,-6.20248,0.005
-77.7377,6.38802,0.005
-77.7365,-6.65214,0.005
-77.7356,6.83768,0.005
-77.7343,-7.1018,0.005
-77.7334,7.28734,0.005
-77.732,-7.55146,0.005
-77.731,7.737,0.005
-77.7296,-8.00112,0.005
-77.7285,8.18666,0.005
-77.727,-8.45079,0.005
-77.7259,8.63633,0.005
-77.7243,-8.90045,0.005
-77.7231,9.08599,0.005
-77.7214,-9.35011,0.005
-77.7202,9.53565,0.005
-77.7184,-9.79977,0.005
-77.7171,9.98531,0.005
-77.7152,-10.2494,0.005
-77.7139,10.435,0.005
-77.7119,-10.6991,0.005
-77.7105,10.8846,0.005
-77.7085,-11.1487,0.005
-77.707,11.3343,0.005
-77.7048,-11.5984,0.005
-77.7033,11.784,0.005
-77.7011,-12.0481,0.005
-77.6995,12.2336,0.005
-77.6971,-12.4977,0.005
-77.6955,12.6833,0.005
-77.693,-12.9474,0.005
-77.6913,13.1329,0.005
-77.6888,-13.3971,0.005
-77.687,13.5826,0.005
-77.6844,-13.8467,0.005
-77.6825,14.0323,0.005
-77.6798,-14.2964,0.005
-77.6751,-14.746,0.005
-77.6702,-15.1957,0.005
-77.6652,-15.6454,0.005
-77.66,-16.095,0.005
-77.6546,-16.5447,0.005
-77.649,-16.9943,0.005
-77.6433,-17.444,0.005
-77.6374,-17.8937,0.005
-77.6313,-18.3433,0.005
-77.6251,-18.793,0.005
-77.6187,-19.2426,0.005
-77.612,-19.6923,0.005
-77.6052,-20.142,0.005
-77.5983,-20.5916,0.005
-77.5911,-21.0413,0.005
-77.5837,-21.4909,0.005
-77.5761,-21.9406,0.005
-77.5684,-22.3903,0.005
-77.5604,-22.8399,0.005
-77.5523,-23.2896,0.005
-77.5439,-23.7393,0.005
-77.5353,-24.1889,0.005
-77.5265,-24.6386,0.005
-77.5175,-25.0882,0.005
-77.5083,-25.5379,0.005
-77.4988,-25.9876,0.005
-77.4891,-26.4372,0.005
-77.4792,-26.8869,0.005
-77.4691,-27.3365,0.005
-77.4587,-27.7862,0.005
-77.448,-28.2359,0.005
-77.4372,-28.6855,0.005
-77.426,-29.1352,0.005
-77.4146,-29.5848,0.005
-77.403,-30.0345,0.005
-77.3911,-30.4842,0.005
-77.3789,-30.9338,0.005
-77.3664,-31.3835,0.005
-77.3537,-31.8331,0.005
-77.3406,-32.2828,0.005
-77.3273,-32.7325,0.005
-77.3137,-33.1821,0.005
-77.302,0.0927702,0.005
-77.302,-0.356891,0.005
-77.3019,0.542431,0.005
-77.3018,-0.806551,0.005
-77.3016,0.992092,0.005
-77.3014,-1.25621,0.005
-77.3012,1.44175,0.005
-77.3008,-1.70587,0.005
-77.3006,1.89141,0.005
-77.3001,-2.15553,0.005
-77.2998,2.34107,0.005
-77.2997,-33.6318,0.005
-77.2992,-2.60519,0.005
-77.2988,2.79073,0.005
-77.2982,-3.05486,0.005
-77.2977,3.2404,0.005
-77.297,-3.50452,0.005
-77.2964,3.69006,0.005
-77.2956,-3.95418,0.005
-77.295,4.13972,0.005
-77.294,-4.40384,0.005
-77.2934,4.58938,0.005
-77.2923,-4.8535,0.005
-77.2916,5.03904,0.005
-77.2904,-5.30316,0.005
-77.2896,5.4887,0.005
-77.2884,-5.75282,0.005
-77.2875,5.93836,0.005
-77.2861,-6.20248,0.005
-77.2855,-34.0815,0.005
-77.2852,6.38802,0.005
-77.2837,-6.65214,0.005
-77.2827,6.83768,0.005
-77.2812,-7.1018,0.005
-77.2801,7.28734,0.005
-77.2784,-7.55146,0.005
-77.2772,7.737,0.005
-77.2755,-8.00112,0.005
-77.2743,8.18666,0.005
-77.2724,-8.45079,0.005
-77.2711,8.63633,0.005
-77.2709,-34.5311,0.005
-77.2692,-8.90045,0.005
-77.2678,9.08599,0.005
-77.2657,-9.35011,0.005
-77.2642,9.53565,0.005
-77.2621,-9.79977,0.005
-77.2605,9.98531,0.005
-77.2583,-10.2494,0.005
-77.2567,10.435,0.005
-77.256,-34.9808,0.005
-77.2543,-10.6991,0.005
-77.2526,10.8846,0.005
-77.2501,-11.1487,0.005
-77.2484,11.3343,0.005
-77.2458,-11.5984,0.005
-77.244,11.784,0.005
-77.2413,-12.0481,0.005
-77.2408,-35.4304,0.005
-77.2393,12.2336,0.005
-77.2366,-12.4977,0.005
-77.2346,12.6833,0.005
-77.2317,-12.9474,0.005
-77.2296,13.1329,0.005
-77.2266,-13.3971,0.005
-77.2252,-35.8801,0.005
-77.2244,13.5826,0.005
-77.2213,-13.8467,0.005
-77.2191,14.0323,0.005
-77.2158,-14.2964,0.005
-77.2102,-14.746,0.005
-77.2093,-36.3298,0.005
-77.2043,-15.1957,0.005
-77.1982,-15.6454,0.005
-77.193,-36.7794,0.005
-77.192,-16.095,0.005
-77.1855,-16.5447,0.005
-77.1789,-16.9943,0.005
-77.1763,-37.2291,0.005
-77.172,-17.444,0.005
-77.1649,-17.8937,0.005
-77.1576,-18.3433,0.005
-77.1501,-18.793,0.005
-77.1424,-19.2426,0.005
-77.1345,-19.6923,0.005
-77.1263,-20.142,0.005
-77.1179,-20.5916,0.005
-77.1093,-21.0413,0.005
-77.1005,-21.4909,0.005
-77.0914,-21.9406,0.005
-77.0821,-22.3903,0.005
-77.0725,-22.8399,0.005
-77.0627,-23.2896,0.005
-77.0527,-23.7393,0.005
-77.0424,-24.1889,0.005
-77.0318,-24.6386,0.005
-77.021,-25.0882,0.005
-77.0099,-25.5379,0.005
-76.9986,-25.9876,0.005
-76.987,-26.4372,0.005
-76.9751,-26.8869,0.005
-76.9629,-27.3365,0.005
-76.9504,-27.7862,0.005
-76.9377,-28.2359,0.005
-76.9246,-28.6855,0.005
-76.9112,-29.1352,0.005
-76.8976,-29.5848,0.005
-76.8836,-30.0345,0.005
-76.8693,-30.4842,0.005
-76.8547,-30.9338,0.005
-76.8524,0.0927702,0.005
-76.8523,-0.356891,0.005
-76.8522,0.542431,0.005
-76.8521,-0.806551,0.005
-76.8519,0.992092,0.005
-76.8516,-1.25621,0.005
-76.8514,1.44175,0.005
-76.851,-1.70587,0.005
-76.8507,1.89141,0.005
-76.8501,-2.15553,0.005
-76.8497,2.34107,0.005
-76.8491,-2.60519,0.005
-76.8486,2.79073,0.005
-76.8479,-3.05486,0.005
-76.8473,3.2404,0.005
-76.8465,-3.50452,0.005
-76.8458,3.69006,0.005
-76.8449,-3.95418,0.005
-76.8441,4.13972,0.005
-76.8431,-4.40384,0.005
-76.8423,4.58938,0.005
-76.841,-4.8535,0.005
-76.8402,5.03904,0.005
-76.8397,-31.3835,0.005
-76.8388,-5.30316,0.005
-76.8379,5.4887,0.005
-76.8364,-5.75282,0.005
-76.8354,5.93836,0.005
-76.8338,-6.20248,0.005
-76.8327,6.38802,0.005
-76.831,-6.65214,0.005
-76.8298,6.83768,0.005
-76.828,-7.1018,0.005
-76.8267,7.28734,0.005
-76.8248,-7.55146,0.005
-76.8244,-31.8331,0.005
-76.8235,7.737,0.005
-76.8214,-8.00112,0.005
-76.82,8.18666,0.005
-76.8178,-8.45079,0.005
-76.8163,8.63633,0.005
-76.814,-8.90045,0.005
-76.8124,9.08599,0.005
-76.81,-9.35011,0.005
-76.8088,-32.2828,0.005
-76.8083,9.53565,0.005
-76.8058,-9.79977,0.005
-76.804,9.98531,0.005
-76.8013,-10.2494,0.005
-76.7994,10.435,0.005
-76.7967,-10.6991,0.005
-76.7947,10.8846,0.005
-76.7928,-32.7325,0.005
-76.7918,-11.1487,0.005
-76.7898,11.3343,0.005
-76.7868,-11.5984,0.005
-76.7846,11.784,0.005
-76.7815,-12.0481,0.005
-76.7792,12.2336,0.005
-76.7764,-33.1821,0.005
-76.776,-12.4977,0.005
-76.7737,12.6833,0.005
-76.7703,-12.9474,0.005
-76.7678,13.1329,0.005
-76.7643,-13.3971,0.005
-76.7618,13.5826,0.005
-76.7597,-33.6318,0.005
-76.7582,-13.8467,0.005
-76.7556,14.0323,0.005
-76.7518,-14.2964,0.005
-76.7452,-14.746,0.005
-76.7426,-34.0815,0.005
-76.7383,-15.1957,0.005
-76.7313,-15.6454,0.005
-76.7251,-34.5311,0.005
-76.724,-16.095,0.005
-76.7164,-16.5447,0.005
-76.7087,-16.9943,0.005
-76.7072,-34.9808,0.005
-76.7006,-17.444,0.005
-76.6924,-17.8937,0.005
-76.6889,-35.4304,0.005
-76.6839,-18.3433,0.005
-76.6751,-18.793,0.005
-76.6702,-35.8801,0.005
-76.6661,-19.2426,0.005
-76.6569,-19.6923,0.005
-76.6511,-36.3298,0.005
-76.6473,-20.142,0.005
-76.6376,-20.5916,0.005
-76.6316,-36.7794,0.005
-76.6275,-21.0413,0.005
-76.6172,-21.4909,0.005
-76.6116,-37.2291,0.005
-76.6066,-21.9406,0.005
-76.5957,-22.3903,0.005
-76.5912,-37.6787,0.005
-76.5846,-22.8399,0.005
-76.5732,-23.2896,0.005
-76.5614,-23.7393,0.005
-76.5494,-24.1889,0.005
-76.5371,-24.6386,0.005
-76.5245,-25.0882,0.005
-76.5116,-25.5379,0.005
-76.4983,-25.9876,0.005
-76.4848,-26.4372,0.005
-76.4709,-26.8869,0.005
-76.4567,-27.3365,0.005
-76.4421,-27.7862,0.005
-76.4273,-28.2359,0.005
-76.412,-28.6855,0.005
-76.4027,0.0927702,0.005
-76.4026,-0.356891,0.005
-76.4026,0.542431,0.005
-76.4024,-0.806551,0.005
-76.4022,0.992092,0.005
-76.4018,-1.25621,0.005
-76.4016,1.44175,0.005
-76.4011,-1.70587,0.005
-76.4008,1.89141,0.005
-76.4002,-2.15553,0.005
-76.3997,2.34107,0.005
-76.399,-2.60519,0.005
-76.3984,2.79073,0.005
-76.3976,-3.05486,0.005
-76.397,3.2404,0.005
-76.3964,-29.1352,0.005
-76.396,-3.50452,0.005
-76.3952,3.69006,0.005
-76.3941,-3.95418,0.005
-76.3933,4.13972,0.005
-76.3921,-4.40384,0.005
-76.3911,4.58938,0.005
-76.3898,-4.8535,0.005
-76.3888,5.03904,0.005
-76.3873,-5.30316,0.005
-76.3861,5.4887,0.005
-76.3845,-5.75282,0.005
-76.3833,5.93836,0.005
-76.3815,-6.20248,0.005
-76.3805,-29.5848,0.005
-76.3802,6.38802,0.005
-76.3783,-6.65214,0.005
-76.3769,6.83768,0.005
-76.3749,-7.1018,0.005
-76.3734,7.28734,0.005
-76.3712,-7.55146,0.005
-76.3697,7.737,0.005
-76.3674,-8.00112,0.005
-76.3657,8.18666,0.005
-76.3642,-30.0345,0.005
-76.3632,-8.45079,0.005
-76.3615,8.63633,0.005
-76.3589,-8.90045,0.005
-76.357,9.08599,0.005
-76.3543,-9.35011,0.005
-76.3523,9.53565,0.005
-76.3494,-9.79977,0.005
-76.3475,-30.4842,0.005
-76.3474,9.98531,0.005
-76.3444,-10.2494,0.005
-76.3422,10.435,0.005
-76.3391,-10.6991,0.005
-76.3368,10.8846,0.005
-76.3335,-11.1487,0.005
-76.3312,11.3343,0.005
-76.3304,-30.9338,0.005
-76.3277,-11.5984,0.005
-76.3253,11.784,0.005
-76.3217,-12.0481,0.005
-76.3191,12.2336,0.005
-76.3154,-12.4977,0.005
-76.313,-31.3835,0.005
-76.3127,12.6833,0.005
-76.3089,-12.9474,0.005
-76.3061,13.1329,0.005
-76.3021,-13.3971,0.005
-76.2992,13.5826,0.005
-76.2951,-31.8331,0.005
-76.2951,-13.8467,0.005
-76.2921,14.0323,0.005
-76.2878,-14.2964,0.005
-76.2802,-14.746,0.005
-76.2769,-32.2828,0.005
-76.2724,-15.1957,0.005
-76.2643,-15.6454,0.005
-76.2582,-32.7325,0.005
-76.256,-16.095,0.005
-76.2474,-16.5447,0.005
-76.2391,-33.1821,0.005
-76.2385,-16.9943,0.005
-76.2293,-17.444,0.005
-76.2199,-17.8937,0.005
-76.2196,-33.6318,0.005
-76.2102,-18.3433,0.005
-76.2001,-18.793,0.005
-76.1997,-34.0815,0.005
-76.1899,-19.2426,0.005
-76.1793,-19.6923,0.005
-76.1793,-34.5311,0.005
-76.1684,-20.142,0.005
-76.1584,-34.9808,0.005
-76.1572,-20.5916,0.005
-76.1457,-21.0413,0.005
-76.1371,-35.4304,0.005
-76.1339,-21.4909,0.005
-76.1218,-21.9406,0.005
-76.1153,-35.8801,0.005
-76.1094,-22.3903,0.005
-76.0967,-22.8399,0.005
-76.093,-36.3298,0.005
-76.0836,-23.2896,0.005
-76.0702,-23.7393,0.005
-76.0702,-36.7794,0.005
-76.0565,-24.1889,0.005
-76.0469,-37.2291,0.005
-76.0424,-24.6386,0.005
-76.028,-25.0882,0.005
-76.023,-37.6787,0.005
